t	x	y
7.376	0.0324526	-0.0674344
7.377	0.0297883	-0.0611092
7.378	0.0270655	-0.05482
7.379	0.0242842	-0.0485673
7.38	0.0214447	-0.0423516
7.381	0.0185471	-0.0361733
7.382	0.0155916	-0.0300331
7.383	0.0125786	-0.0239313
7.384	0.00950816	-0.0178685
7.385	0.00638062	-0.0118452
7.386	0.00319622	-0.00586188
7.387	-4.4744e-05	8.10743e-05
7.388	-0.00334198	0.00598316
7.389	-0.00669518	0.0118439
7.39	-0.010104	0.0176629
7.391	-0.0135682	0.0234397
7.392	-0.0170873	0.0291739
7.393	-0.020661	0.034865
7.394	-0.0242889	0.0405127
7.395	-0.0279707	0.0461165
7.396	-0.031706	0.0516761
7.397	-0.0354943	0.0571911
7.398	-0.0393352	0.062661
7.399	-0.0432284	0.0680857
7.4	-0.0471734	0.0734646
7.401	-0.0511697	0.0787975
7.402	-0.0552168	0.084084
7.403	-0.0593145	0.0893239
7.404	-0.063462	0.0945167
7.405	-0.0676591	0.0996623
7.406	-0.0719052	0.10476
7.407	-0.0761997	0.10981
7.408	-0.0805423	0.114812
7.409	-0.0849324	0.119766
7.41	-0.0893695	0.124671
7.411	-0.093853	0.129527
7.412	-0.0983825	0.134334
7.413	-0.102957	0.139092
7.414	-0.107577	0.1438
7.415	-0.112241	0.148459
7.416	-0.116949	0.153068
7.417	-0.121701	0.157626
7.418	-0.126495	0.162135
7.419	-0.131331	0.166593
7.42	-0.136209	0.171001
7.421	-0.141128	0.175358
7.422	-0.146087	0.179664
7.423	-0.151086	0.18392
7.424	-0.156125	0.188124
7.425	-0.161203	0.192278
7.426	-0.166319	0.19638
7.427	-0.171472	0.200431
7.428	-0.176663	0.204431
7.429	-0.18189	0.20838
7.43	-0.187154	0.212277
7.431	-0.192452	0.216123
7.432	-0.197786	0.219918
7.433	-0.203154	0.223661
7.434	-0.208556	0.227353
7.435	-0.213991	0.230993
7.436	-0.219459	0.234582
7.437	-0.224958	0.238119
7.438	-0.23049	0.241605
7.439	-0.236052	0.24504
7.44	-0.241645	0.248423
7.441	-0.247268	0.251755
7.442	-0.25292	0.255036
7.443	-0.258601	0.258265
7.444	-0.264311	0.261444
7.445	-0.270048	0.264571
7.446	-0.275812	0.267648
7.447	-0.281603	0.270673
7.448	-0.287421	0.273648
7.449	-0.293264	0.276572
7.45	-0.299132	0.279445
7.451	-0.305025	0.282268
7.452	-0.310942	0.28504
7.453	-0.316883	0.287763
7.454	-0.322847	0.290435
7.455	-0.328834	0.293057
7.456	-0.334843	0.295629
7.457	-0.340874	0.298151
7.458	-0.346926	0.300623
7.459	-0.352999	0.303046
7.46	-0.359092	0.30542
7.461	-0.365205	0.307744
7.462	-0.371338	0.31002
7.463	-0.377489	0.312246
7.464	-0.383659	0.314423
7.465	-0.389847	0.316552
7.466	-0.396053	0.318633
7.467	-0.402276	0.320665
7.468	-0.408515	0.322649
7.469	-0.414771	0.324585
7.47	-0.421043	0.326474
7.471	-0.427331	0.328314
7.472	-0.433634	0.330107
7.473	-0.439951	0.331853
7.474	-0.446283	0.333552
7.475	-0.452628	0.335204
7.476	-0.458988	0.336809
7.477	-0.46536	0.338368
7.478	-0.471745	0.33988
7.479	-0.478143	0.341347
7.48	-0.484553	0.342767
7.481	-0.490974	0.344141
7.482	-0.497407	0.34547
7.483	-0.503851	0.346753
7.484	-0.510305	0.347991
7.485	-0.51677	0.349184
7.486	-0.523245	0.350332
7.487	-0.529729	0.351435
7.488	-0.536223	0.352494
7.489	-0.542725	0.353509
7.49	-0.549237	0.354479
7.491	-0.555756	0.355406
7.492	-0.562284	0.356289
7.493	-0.568819	0.357128
7.494	-0.575362	0.357924
7.495	-0.581912	0.358677
7.496	-0.588469	0.359387
7.497	-0.595033	0.360054
7.498	-0.601602	0.360679
7.499	-0.608178	0.361261
7.5	-0.614759	0.361801
7.501	-0.621346	0.362299
7.502	-0.627938	0.362755
7.503	-0.634535	0.36317
7.504	-0.641136	0.363543
7.505	-0.647742	0.363874
7.506	-0.654352	0.364165
7.507	-0.660966	0.364415
7.508	-0.667584	0.364624
7.509	-0.674205	0.364792
7.51	-0.680829	0.36492
7.511	-0.687456	0.365008
7.512	-0.694086	0.365056
7.513	-0.700718	0.365064
7.514	-0.707352	0.365033
7.515	-0.713988	0.364962
7.516	-0.720626	0.364851
7.517	-0.727266	0.364702
7.518	-0.733907	0.364513
7.519	-0.740549	0.364286
7.52	-0.747192	0.36402
7.521	-0.753836	0.363716
7.522	-0.76048	0.363374
7.523	-0.767125	0.362993
7.524	-0.773769	0.362574
7.525	-0.780414	0.362118
7.526	-0.787058	0.361624
7.527	-0.793702	0.361092
7.528	-0.800345	0.360524
7.529	-0.806987	0.359918
7.53	-0.813629	0.359275
7.531	-0.820269	0.358595
7.532	-0.826907	0.357879
7.533	-0.833544	0.357126
7.534	-0.84018	0.356336
7.535	-0.846813	0.355511
7.536	-0.853444	0.354649
7.537	-0.860073	0.353752
7.538	-0.8667	0.352818
7.539	-0.873324	0.351849
7.54	-0.879945	0.350845
7.541	-0.886564	0.349805
7.542	-0.893179	0.34873
7.543	-0.899791	0.34762
7.544	-0.906399	0.346474
7.545	-0.913004	0.345294
7.546	-0.919606	0.34408
7.547	-0.926203	0.342831
7.548	-0.932796	0.341547
7.549	-0.939386	0.340229
7.55	-0.945971	0.338877
7.551	-0.952551	0.337491
7.552	-0.959127	0.336071
7.553	-0.965698	0.334618
7.554	-0.972264	0.33313
7.555	-0.978825	0.331609
7.556	-0.985381	0.330055
7.557	-0.991932	0.328468
7.558	-0.998477	0.326847
7.559	-1.00502	0.325193
7.56	-1.01155	0.323506
7.561	-1.01808	0.321787
7.562	-1.0246	0.320034
7.563	-1.03112	0.318249
7.564	-1.03763	0.316432
7.565	-1.04413	0.314582
7.566	-1.05062	0.3127
7.567	-1.05711	0.310786
7.568	-1.0636	0.308839
7.569	-1.07007	0.306861
7.57	-1.07654	0.304851
7.571	-1.083	0.302809
7.572	-1.08946	0.300735
7.573	-1.0959	0.29863
7.574	-1.10234	0.296493
7.575	-1.10878	0.294325
7.576	-1.1152	0.292126
7.577	-1.12161	0.289895
7.578	-1.12802	0.287633
7.579	-1.13442	0.285341
7.58	-1.14081	0.283017
7.581	-1.14719	0.280663
7.582	-1.15357	0.278277
7.583	-1.15993	0.275861
7.584	-1.16629	0.273415
7.585	-1.17264	0.270938
7.586	-1.17897	0.26843
7.587	-1.1853	0.265893
7.588	-1.19162	0.263325
7.589	-1.19793	0.260726
7.59	-1.20423	0.258098
7.591	-1.21052	0.25544
7.592	-1.2168	0.252751
7.593	-1.22307	0.250033
7.594	-1.22933	0.247285
7.595	-1.23558	0.244507
7.596	-1.24182	0.2417
7.597	-1.24804	0.238863
7.598	-1.25426	0.235996
7.599	-1.26047	0.2331
7.6	-1.26666	0.230174
7.601	-1.27285	0.22722
7.602	-1.27902	0.224236
7.603	-1.28518	0.221222
7.604	-1.29133	0.21818
7.605	-1.29747	0.215108
7.606	-1.3036	0.212008
7.607	-1.30971	0.208878
7.608	-1.31581	0.20572
7.609	-1.3219	0.202532
7.61	-1.32798	0.199316
7.611	-1.33404	0.196071
7.612	-1.3401	0.192798
7.613	-1.34614	0.189495
7.614	-1.35216	0.186165
7.615	-1.35817	0.182805
7.616	-1.36417	0.179417
7.617	-1.37016	0.176001
7.618	-1.37613	0.172556
7.619	-1.38209	0.169083
7.62	-1.38804	0.165582
7.621	-1.39397	0.162053
7.622	-1.39988	0.158495
7.623	-1.40578	0.154909
7.624	-1.41167	0.151295
7.625	-1.41754	0.147653
7.626	-1.4234	0.143982
7.627	-1.42924	0.140284
7.628	-1.43507	0.136558
7.629	-1.44088	0.132804
7.63	-1.44667	0.129022
7.631	-1.45245	0.125212
7.632	-1.45821	0.121375
7.633	-1.46396	0.11751
7.634	-1.46969	0.113617
7.635	-1.4754	0.109696
7.636	-1.4811	0.105747
7.637	-1.48678	0.101771
7.638	-1.49244	0.0977677
7.639	-1.49809	0.0937365
7.64	-1.50371	0.0896778
7.641	-1.50932	0.0855915
7.642	-1.51491	0.0814779
7.643	-1.52048	0.0773367
7.644	-1.52604	0.0731682
7.645	-1.53157	0.0689723
7.646	-1.53709	0.0647491
7.647	-1.54258	0.0604985
7.648	-1.54806	0.0562206
7.649	-1.55352	0.0519155
7.65	-1.55895	0.0475831
7.651	-1.56437	0.0432236
7.652	-1.56976	0.0388368
7.653	-1.57514	0.0344229
7.654	-1.58049	0.0299819
7.655	-1.58582	0.0255137
7.656	-1.59114	0.0210185
7.657	-1.59642	0.0164962
7.658	-1.60169	0.011947
7.659	-1.60693	0.00737066
7.66	-1.61215	0.0027674
7.661	-1.61735	-0.00186281
7.662	-1.62252	-0.00651994
7.663	-1.62767	-0.011204
7.664	-1.6328	-0.0159149
7.665	-1.6379	-0.0206526
7.666	-1.64297	-0.0254171
7.667	-1.64803	-0.0302085
7.668	-1.65305	-0.0350265
7.669	-1.65805	-0.0398714
7.67	-1.66302	-0.0447429
7.671	-1.66797	-0.0496411
7.672	-1.67289	-0.0545659
7.673	-1.67778	-0.0595173
7.674	-1.68264	-0.0644953
7.675	-1.68747	-0.0694998
7.676	-1.69228	-0.0745309
7.677	-1.69705	-0.0795884
7.678	-1.7018	-0.0846724
7.679	-1.70652	-0.0897827
7.68	-1.7112	-0.0949194
7.681	-1.71586	-0.100082
7.682	-1.72048	-0.105272
7.683	-1.72507	-0.110487
7.684	-1.72963	-0.115729
7.685	-1.73415	-0.120997
7.686	-1.73864	-0.12629
7.687	-1.7431	-0.13161
7.688	-1.74752	-0.136956
7.689	-1.7519	-0.142328
7.69	-1.75625	-0.147725
7.691	-1.76056	-0.153148
7.692	-1.76484	-0.158597
7.693	-1.76907	-0.164072
7.694	-1.77327	-0.169572
7.695	-1.77743	-0.175097
7.696	-1.78155	-0.180648
7.697	-1.78563	-0.186224
7.698	-1.78966	-0.191825
7.699	-1.79365	-0.197451
7.7	-1.7976	-0.203102
7.701	-1.80151	-0.208778
7.702	-1.80537	-0.214479
7.703	-1.80919	-0.220204
7.704	-1.81296	-0.225953
7.705	-1.81668	-0.231727
7.706	-1.82035	-0.237525
7.707	-1.82397	-0.243347
7.708	-1.82755	-0.249192
7.709	-1.83107	-0.255061
7.71	-1.83454	-0.260953
7.711	-1.83795	-0.266868
7.712	-1.84132	-0.272807
7.713	-1.84462	-0.278767
7.714	-1.84787	-0.284751
7.715	-1.85107	-0.290756
7.716	-1.8542	-0.296783
7.717	-1.85727	-0.302832
7.718	-1.86028	-0.308902
7.719	-1.86323	-0.314992
7.72	-1.86612	-0.321104
7.721	-1.86894	-0.327235
7.722	-1.87169	-0.333386
7.723	-1.87438	-0.339557
7.724	-1.877	-0.345746
7.725	-1.87954	-0.351954
7.726	-1.88202	-0.35818
7.727	-1.88442	-0.364423
7.728	-1.88674	-0.370683
7.729	-1.88899	-0.37696
7.73	-1.89116	-0.383252
7.731	-1.89325	-0.389559
7.732	-1.89526	-0.395881
7.733	-1.89719	-0.402216
7.734	-1.89903	-0.408565
7.735	-1.90078	-0.414926
7.736	-1.90245	-0.421298
7.737	-1.90403	-0.427681
7.738	-1.90551	-0.434073
7.739	-1.9069	-0.440475
7.74	-1.9082	-0.446884
7.741	-1.9094	-0.453301
7.742	-1.9105	-0.459723
7.743	-1.91151	-0.466151
7.744	-1.91241	-0.472582
7.745	-1.91321	-0.479016
7.746	-1.9139	-0.485451
7.747	-1.91448	-0.491887
7.748	-1.91496	-0.498322
7.749	-1.91533	-0.504755
7.75	-1.91558	-0.511184
7.751	-1.91573	-0.517608
7.752	-1.91576	-0.524027
7.753	-1.91567	-0.530437
7.754	-1.91547	-0.536839
7.755	-1.91515	-0.543231
7.756	-1.91471	-0.54961
7.757	-1.91415	-0.555977
7.758	-1.91347	-0.562328
7.759	-1.91267	-0.568664
7.76	-1.91175	-0.574981
7.761	-1.9107	-0.58128
7.762	-1.90954	-0.587558
7.763	-1.90824	-0.593814
7.764	-1.90683	-0.600046
7.765	-1.90529	-0.606254
7.766	-1.90362	-0.612435
7.767	-1.90183	-0.618589
7.768	-1.89992	-0.624713
7.769	-1.89789	-0.630807
7.77	-1.89573	-0.63687
7.771	-1.89346	-0.6429
7.772	-1.89106	-0.648896
7.773	-1.88854	-0.654857
7.774	-1.8859	-0.660783
7.775	-1.88315	-0.666671
7.776	-1.88027	-0.672521
7.777	-1.87729	-0.678333
7.778	-1.87419	-0.684105
7.779	-1.87097	-0.689837
7.78	-1.86765	-0.695527
7.781	-1.86422	-0.701177
7.782	-1.86068	-0.706784
7.783	-1.85703	-0.712348
7.784	-1.85328	-0.71787
7.785	-1.84943	-0.723348
7.786	-1.84548	-0.728783
7.787	-1.84143	-0.734173
7.788	-1.83729	-0.73952
7.789	-1.83305	-0.744822
7.79	-1.82872	-0.75008
7.791	-1.8243	-0.755294
7.792	-1.81979	-0.760463
7.793	-1.8152	-0.765588
7.794	-1.81052	-0.770669
7.795	-1.80576	-0.775706
7.796	-1.80092	-0.780698
7.797	-1.796	-0.785647
7.798	-1.79101	-0.790553
7.799	-1.78594	-0.795415
7.8	-1.7808	-0.800234
7.801	-1.77559	-0.80501
7.802	-1.77031	-0.809744
7.803	-1.76497	-0.814436
7.804	-1.75956	-0.819086
7.805	-1.75408	-0.823695
7.806	-1.74855	-0.828263
7.807	-1.74295	-0.83279
7.808	-1.7373	-0.837277
7.809	-1.73159	-0.841724
7.81	-1.72582	-0.846131
7.811	-1.72	-0.8505
7.812	-1.71413	-0.85483
7.813	-1.7082	-0.859122
7.814	-1.70223	-0.863376
7.815	-1.69621	-0.867593
7.816	-1.69014	-0.871772
7.817	-1.68402	-0.875915
7.818	-1.67786	-0.880023
7.819	-1.67166	-0.884094
7.82	-1.66541	-0.88813
7.821	-1.65913	-0.892131
7.822	-1.6528	-0.896098
7.823	-1.64643	-0.900031
7.824	-1.64003	-0.90393
7.825	-1.63359	-0.907795
7.826	-1.62711	-0.911628
7.827	-1.6206	-0.915428
7.828	-1.61406	-0.919196
7.829	-1.60748	-0.922932
7.83	-1.60087	-0.926637
7.831	-1.59422	-0.93031
7.832	-1.58755	-0.933953
7.833	-1.58085	-0.937565
7.834	-1.57412	-0.941147
7.835	-1.56735	-0.944699
7.836	-1.56057	-0.948222
7.837	-1.55375	-0.951716
7.838	-1.54691	-0.95518
7.839	-1.54004	-0.958616
7.84	-1.53315	-0.962024
7.841	-1.52623	-0.965404
7.842	-1.51929	-0.968756
7.843	-1.51233	-0.97208
7.844	-1.50534	-0.975378
7.845	-1.49834	-0.978648
7.846	-1.49131	-0.981892
7.847	-1.48426	-0.985109
7.848	-1.47719	-0.9883
7.849	-1.4701	-0.991465
7.85	-1.46299	-0.994604
7.851	-1.45586	-0.997718
7.852	-1.44872	-1.00081
7.853	-1.44155	-1.00387
7.854	-1.43437	-1.00691
7.855	-1.42717	-1.00992
7.856	-1.41996	-1.01291
7.857	-1.41273	-1.01587
7.858	-1.40548	-1.01882
7.859	-1.39822	-1.02173
7.86	-1.39094	-1.02462
7.861	-1.38365	-1.02749
7.862	-1.37634	-1.03034
7.863	-1.36902	-1.03316
7.864	-1.36169	-1.03596
7.865	-1.35435	-1.03874
7.866	-1.34699	-1.04149
7.867	-1.33962	-1.04422
7.868	-1.33224	-1.04693
7.869	-1.32484	-1.04961
7.87	-1.31744	-1.05228
7.871	-1.31002	-1.05492
7.872	-1.3026	-1.05754
7.873	-1.29516	-1.06014
7.874	-1.28771	-1.06271
7.875	-1.28026	-1.06526
7.876	-1.27279	-1.0678
7.877	-1.26532	-1.07031
7.878	-1.25783	-1.0728
7.879	-1.25034	-1.07527
7.88	-1.24284	-1.07771
7.881	-1.23533	-1.08014
7.882	-1.22782	-1.08255
7.883	-1.2203	-1.08493
7.884	-1.21277	-1.08729
7.885	-1.20523	-1.08964
7.886	-1.19769	-1.09196
7.887	-1.19014	-1.09426
7.888	-1.18258	-1.09655
7.889	-1.17502	-1.09881
7.89	-1.16745	-1.10105
7.891	-1.15988	-1.10327
7.892	-1.1523	-1.10548
7.893	-1.14472	-1.10766
7.894	-1.13713	-1.10982
7.895	-1.12954	-1.11197
7.896	-1.12195	-1.11409
7.897	-1.11435	-1.11619
7.898	-1.10675	-1.11828
7.899	-1.09914	-1.12034
7.9	-1.09153	-1.12239
7.901	-1.08392	-1.12442
7.902	-1.07631	-1.12643
7.903	-1.06869	-1.12842
7.904	-1.06107	-1.13039
7.905	-1.05345	-1.13234
7.906	-1.04583	-1.13427
7.907	-1.0382	-1.13619
7.908	-1.03058	-1.13808
7.909	-1.02295	-1.13996
7.91	-1.01532	-1.14182
7.911	-1.00769	-1.14366
7.912	-1.00006	-1.14548
7.913	-0.992435	-1.14729
7.914	-0.984806	-1.14907
7.915	-0.977176	-1.15084
7.916	-0.969547	-1.15259
7.917	-0.961919	-1.15433
7.918	-0.954291	-1.15604
7.919	-0.946664	-1.15774
7.92	-0.939038	-1.15942
7.921	-0.931414	-1.16109
7.922	-0.923791	-1.16273
7.923	-0.91617	-1.16436
7.924	-0.90855	-1.16597
7.925	-0.900933	-1.16757
7.926	-0.893318	-1.16915
7.927	-0.885705	-1.17071
7.928	-0.878095	-1.17225
7.929	-0.870488	-1.17378
7.93	-0.862884	-1.17529
7.931	-0.855283	-1.17679
7.932	-0.847685	-1.17827
7.933	-0.840091	-1.17973
7.934	-0.832501	-1.18118
7.935	-0.824914	-1.18261
7.936	-0.817331	-1.18403
7.937	-0.809753	-1.18543
7.938	-0.802179	-1.18681
7.939	-0.79461	-1.18818
7.94	-0.787045	-1.18954
7.941	-0.779485	-1.19087
7.942	-0.77193	-1.1922
7.943	-0.76438	-1.19351
7.944	-0.756836	-1.1948
7.945	-0.749297	-1.19608
7.946	-0.741764	-1.19735
7.947	-0.734236	-1.1986
7.948	-0.726714	-1.19983
7.949	-0.719199	-1.20106
7.95	-0.71169	-1.20226
7.951	-0.704187	-1.20346
7.952	-0.69669	-1.20464
7.953	-0.6892	-1.20581
7.954	-0.681717	-1.20696
7.955	-0.674241	-1.2081
7.956	-0.666772	-1.20923
7.957	-0.65931	-1.21035
7.958	-0.651855	-1.21145
7.959	-0.644408	-1.21254
7.96	-0.636968	-1.21361
7.961	-0.629535	-1.21468
7.962	-0.622111	-1.21573
7.963	-0.614694	-1.21677
7.964	-0.607285	-1.2178
7.965	-0.599885	-1.21882
7.966	-0.592492	-1.21983
7.967	-0.585108	-1.22082
7.968	-0.577732	-1.22181
7.969	-0.570364	-1.22278
7.97	-0.563005	-1.22374
7.971	-0.555655	-1.2247
7.972	-0.548313	-1.22564
7.973	-0.54098	-1.22657
7.974	-0.533656	-1.22749
7.975	-0.52634	-1.2284
7.976	-0.519034	-1.2293
7.977	-0.511737	-1.2302
7.978	-0.504449	-1.23108
7.979	-0.49717	-1.23196
7.98	-0.4899	-1.23282
7.981	-0.48264	-1.23368
7.982	-0.475389	-1.23453
7.983	-0.468148	-1.23537
7.984	-0.460915	-1.2362
7.985	-0.453693	-1.23703
7.986	-0.44648	-1.23784
7.987	-0.439276	-1.23865
7.988	-0.432082	-1.23946
7.989	-0.424898	-1.24025
7.99	-0.417723	-1.24104
7.991	-0.410558	-1.24182
7.992	-0.403403	-1.2426
7.993	-0.396257	-1.24337
7.994	-0.389122	-1.24413
7.995	-0.381995	-1.24489
7.996	-0.374879	-1.24564
7.997	-0.367772	-1.24639
7.998	-0.360675	-1.24713
7.999	-0.353588	-1.24786
8	-0.346511	-1.2486
8.001	-0.339443	-1.24932
8.002	-0.332385	-1.25005
8.003	-0.325337	-1.25077
8.004	-0.318298	-1.25148
8.005	-0.311269	-1.25219
8.006	-0.304249	-1.2529
8.007	-0.29724	-1.2536
8.008	-0.290239	-1.2543
8.009	-0.283249	-1.255
8.01	-0.276267	-1.2557
8.011	-0.269296	-1.25639
8.012	-0.262333	-1.25708
8.013	-0.25538	-1.25777
8.014	-0.248436	-1.25846
8.015	-0.241502	-1.25915
8.016	-0.234576	-1.25983
8.017	-0.22766	-1.26051
8.018	-0.220753	-1.26119
8.019	-0.213855	-1.26188
8.02	-0.206966	-1.26256
8.021	-0.200086	-1.26324
8.022	-0.193214	-1.26392
8.023	-0.186351	-1.26459
8.024	-0.179497	-1.26527
8.025	-0.172652	-1.26595
8.026	-0.165815	-1.26664
8.027	-0.158986	-1.26732
8.028	-0.152166	-1.268
8.029	-0.145354	-1.26868
8.03	-0.13855	-1.26937
8.031	-0.131755	-1.27005
8.032	-0.124967	-1.27074
8.033	-0.118187	-1.27143
8.034	-0.111415	-1.27212
8.035	-0.104651	-1.27282
8.036	-0.097894	-1.27351
8.037	-0.0911448	-1.27421
8.038	-0.084403	-1.27491
8.039	-0.0776685	-1.27562
8.04	-0.0709411	-1.27633
8.041	-0.0642209	-1.27704
8.042	-0.0575077	-1.27775
8.043	-0.0508013	-1.27847
8.044	-0.0441017	-1.27919
8.045	-0.0374088	-1.27991
8.046	-0.0307225	-1.28064
8.047	-0.0240426	-1.28138
8.048	-0.017369	-1.28211
8.049	-0.0107017	-1.28286
8.05	-0.00404048	-1.2836
8.051	0.00261472	-1.28435
8.052	0.00926403	-1.28511
8.053	0.0159075	-1.28587
8.054	0.0225454	-1.28664
8.055	0.0291777	-1.28741
8.056	0.0358045	-1.28819
8.057	0.042426	-1.28897
8.058	0.0490423	-1.28976
8.059	0.0556534	-1.29055
8.06	0.0622596	-1.29135
8.061	0.0688608	-1.29216
8.062	0.0754573	-1.29297
8.063	0.082049	-1.29379
8.064	0.0886362	-1.29462
8.065	0.095219	-1.29545
8.066	0.101797	-1.29629
8.067	0.108372	-1.29713
8.068	0.114942	-1.29798
8.069	0.121507	-1.29884
8.07	0.128069	-1.29971
8.071	0.134628	-1.30058
8.072	0.141182	-1.30146
8.073	0.147733	-1.30235
8.074	0.15428	-1.30324
8.075	0.160824	-1.30414
8.076	0.167364	-1.30505
8.077	0.173902	-1.30597
8.078	0.180436	-1.3069
8.079	0.186967	-1.30783
8.08	0.193495	-1.30877
8.081	0.20002	-1.30972
8.082	0.206542	-1.31068
8.083	0.213061	-1.31164
8.084	0.219578	-1.31261
8.085	0.226092	-1.31359
8.086	0.232604	-1.31458
8.087	0.239113	-1.31558
8.088	0.24562	-1.31659
8.089	0.252125	-1.3176
8.09	0.258627	-1.31862
8.091	0.265127	-1.31965
8.092	0.271625	-1.32069
8.093	0.278121	-1.32174
8.094	0.284616	-1.3228
8.095	0.291108	-1.32386
8.096	0.297598	-1.32494
8.097	0.304086	-1.32602
8.098	0.310573	-1.32711
8.099	0.317057	-1.32821
8.1	0.323541	-1.32932
8.101	0.330022	-1.33044
8.102	0.336502	-1.33157
8.103	0.34298	-1.33271
8.104	0.349456	-1.33385
8.105	0.355931	-1.335
8.106	0.362405	-1.33617
8.107	0.368876	-1.33734
8.108	0.375347	-1.33852
8.109	0.381816	-1.33971
8.11	0.388283	-1.34091
8.111	0.394749	-1.34212
8.112	0.401213	-1.34333
8.113	0.407676	-1.34456
8.114	0.414137	-1.34579
8.115	0.420597	-1.34704
8.116	0.427056	-1.34829
8.117	0.433512	-1.34955
8.118	0.439968	-1.35082
8.119	0.446421	-1.3521
8.12	0.452873	-1.35339
8.121	0.459324	-1.35469
8.122	0.465773	-1.356
8.123	0.47222	-1.35731
8.124	0.478665	-1.35864
8.125	0.485109	-1.35997
8.126	0.49155	-1.36132
8.127	0.49799	-1.36267
8.128	0.504428	-1.36403
8.129	0.510864	-1.3654
8.13	0.517298	-1.36677
8.131	0.523729	-1.36816
8.132	0.530159	-1.36956
8.133	0.536586	-1.37096
8.134	0.543011	-1.37237
8.135	0.549433	-1.37379
8.136	0.555853	-1.37522
8.137	0.56227	-1.37666
8.138	0.568684	-1.37811
8.139	0.575096	-1.37957
8.14	0.581505	-1.38103
8.141	0.58791	-1.3825
8.142	0.594313	-1.38398
8.143	0.600712	-1.38547
8.144	0.607108	-1.38697
8.145	0.6135	-1.38847
8.146	0.619889	-1.38999
8.147	0.626274	-1.39151
8.148	0.632655	-1.39304
8.149	0.639032	-1.39457
8.15	0.645404	-1.39612
8.151	0.651772	-1.39767
8.152	0.658136	-1.39923
8.153	0.664495	-1.4008
8.154	0.670849	-1.40237
8.155	0.677198	-1.40396
8.156	0.683542	-1.40555
8.157	0.68988	-1.40714
8.158	0.696213	-1.40875
8.159	0.70254	-1.41036
8.16	0.708861	-1.41198
8.161	0.715176	-1.4136
8.162	0.721484	-1.41523
8.163	0.727786	-1.41687
8.164	0.734081	-1.41852
8.165	0.740368	-1.42017
8.166	0.746649	-1.42182
8.167	0.752921	-1.42349
8.168	0.759186	-1.42516
8.169	0.765443	-1.42683
8.17	0.771691	-1.42852
8.171	0.777931	-1.4302
8.172	0.784162	-1.43189
8.173	0.790384	-1.43359
8.174	0.796596	-1.4353
8.175	0.802798	-1.437
8.176	0.808991	-1.43872
8.177	0.815173	-1.44043
8.178	0.821344	-1.44216
8.179	0.827504	-1.44388
8.18	0.833653	-1.44561
8.181	0.83979	-1.44735
8.182	0.845914	-1.44909
8.183	0.852027	-1.45083
8.184	0.858126	-1.45257
8.185	0.864213	-1.45432
8.186	0.870286	-1.45607
8.187	0.876344	-1.45782
8.188	0.882389	-1.45958
8.189	0.888418	-1.46134
8.19	0.894432	-1.4631
8.191	0.90043	-1.46486
8.192	0.906413	-1.46662
8.193	0.912378	-1.46839
8.194	0.918327	-1.47015
8.195	0.924257	-1.47192
8.196	0.93017	-1.47368
8.197	0.936064	-1.47545
8.198	0.941939	-1.47721
8.199	0.947794	-1.47897
8.2	0.953629	-1.48073
8.201	0.959443	-1.48249
8.202	0.965235	-1.48425
8.203	0.971006	-1.48601
8.204	0.976753	-1.48776
8.205	0.982478	-1.48951
8.206	0.988178	-1.49125
8.207	0.993854	-1.493
8.208	0.999505	-1.49473
8.209	1.00513	-1.49646
8.21	1.01073	-1.49819
8.211	1.0163	-1.49991
8.212	1.02184	-1.50162
8.213	1.02735	-1.50332
8.214	1.03284	-1.50502
8.215	1.03829	-1.5067
8.216	1.04371	-1.50838
8.217	1.0491	-1.51005
8.218	1.05446	-1.5117
8.219	1.05978	-1.51335
8.22	1.06507	-1.51498
8.221	1.07032	-1.5166
8.222	1.07553	-1.5182
8.223	1.08071	-1.51979
8.224	1.08584	-1.52136
8.225	1.09094	-1.52292
8.226	1.096	-1.52446
8.227	1.10101	-1.52598
8.228	1.10598	-1.52748
8.229	1.11091	-1.52896
8.23	1.11579	-1.53041
8.231	1.12062	-1.53185
8.232	1.1254	-1.53326
8.233	1.13014	-1.53464
8.234	1.13483	-1.536
8.235	1.13946	-1.53733
8.236	1.14404	-1.53863
8.237	1.14857	-1.53989
8.238	1.15304	-1.54113
8.239	1.15745	-1.54233
8.24	1.1618	-1.5435
8.241	1.1661	-1.54463
8.242	1.17033	-1.54572
8.243	1.1745	-1.54677
8.244	1.1786	-1.54777
8.245	1.18264	-1.54874
8.246	1.18662	-1.54965
8.247	1.19052	-1.55052
8.248	1.19435	-1.55134
8.249	1.19811	-1.55211
8.25	1.2018	-1.55283
8.251	1.20542	-1.55348
8.252	1.20896	-1.55409
8.253	1.21242	-1.55463
8.254	1.2158	-1.55511
8.255	1.2191	-1.55552
8.256	1.22233	-1.55587
8.257	1.22546	-1.55615
8.258	1.22852	-1.55637
8.259	1.23149	-1.55651
8.26	1.23438	-1.55657
8.261	1.23718	-1.55656
8.262	1.23989	-1.55647
8.263	1.24252	-1.5563
8.264	1.24506	-1.55605
8.265	1.2475	-1.55571
8.266	1.24986	-1.55529
8.267	1.25213	-1.55478
8.268	1.25431	-1.55419
8.269	1.2564	-1.5535
8.27	1.2584	-1.55272
8.271	1.26031	-1.55185
8.272	1.26213	-1.55089
8.273	1.26387	-1.54983
8.274	1.26551	-1.54867
